strategy,gan_run_id,generation_run_id,num_rows,acc_mean,acc_std,prec_mean,prec_std,rec_mean,rec_std,f1_mean,f1_std,auc_mean,auc_std,tn_mean,tn_std,fp_mean,fp_std,fn_mean,fn_std,tp_mean,tp_std,gan_training_time_sec_mean,gan_training_time_sec_std,synthetic_generation_time_sec_mean,synthetic_generation_time_sec_std,classifier_training_time_sec_mean,classifier_training_time_sec_std,classifier_eval_time_sec_mean,classifier_eval_time_sec_std,ratio_mean,ratio_std,synthetic_class0_count_mean,synthetic_class0_count_std,synthetic_class1_count_mean,synthetic_class1_count_std,total_synthetic_count_mean,total_synthetic_count_std,balanced_dataset_size_mean,balanced_dataset_size_std,total_real_samples_mean,total_real_samples_std,real_class0_count_mean,real_class0_count_std,real_class1_count_mean,real_class1_count_std
baseline,8,6,10,0.7371794871794872,0.009930726528736975,0.7405632447757384,0.013322382688389003,0.9868421052631579,0.015319516839099106,0.8459169031695326,0.0032273329515444885,0.5231829573934836,0.030985593983390944,2.5,3.2326459750489227,39.5,3.2326459750489227,1.5,1.746424919657298,112.5,1.746424919657298,0.0,0.0,0.0,0.0,0.30937168598175047,0.005811203056688399,0.11355180740356445,0.0012728940628045624,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
baseline,9,1,10,0.7198717948717949,0.04242892498300746,0.7452238564503005,0.028477438421738218,0.9482456140350877,0.12696288927841978,0.827488316195131,0.051487590509860535,0.5241228070175439,0.042029718376123064,4.2,8.44748483277715,37.8,8.44748483277715,5.9,14.473769377739858,108.1,14.473769377739854,0.0,0.0,0.0,0.0,0.3060856580734253,0.007782573605948056,0.1132357120513916,0.0008412751103474589,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
baseline,9,2,10,0.6705128205128206,0.10684957197956223,0.7903375544107742,0.05353718782484789,0.7771929824561402,0.25119596972220387,0.750639740065632,0.1423395956821707,0.5790726817042606,0.04893543878533488,16.0,12.915107432770352,26.0,12.915107432770352,25.4,28.63634054833124,88.6,28.63634054833124,0.0,0.0,0.0,0.0,0.3041959762573242,0.008445224618779171,0.11251811981201172,0.001036080363581098,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
baseline,9,3,10,0.7275641025641026,0.02954982197850283,0.7570779996744829,0.037936651291339864,0.9368421052631579,0.11197876068233645,0.8311958775937635,0.03546908917194666,0.5481829573934837,0.055946065816889115,6.7,9.089004345911603,35.3,9.089004345911603,7.2,12.765578717786358,106.8,12.765578717786358,0.0,0.0,0.0,0.0,0.3035939931869507,0.0088333517478501,0.11286225318908691,0.0008331692935413015,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
baseline,9,4,10,0.7083333333333333,0.02968855429976771,0.7740182374134308,0.04939880764228207,0.8692982456140351,0.13715943862370655,0.8089880870661423,0.04010185698870169,0.5703634085213032,0.07513994393498657,11.4,11.859173664298876,30.6,11.859173664298876,14.9,15.636176003102548,99.1,15.636176003102548,0.0,0.0,0.0,0.0,0.3013936519622803,0.008939552670207395,0.11220240592956543,0.0009576164071569005,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
baseline,9,5,10,0.7044871794871794,0.07433963055202415,0.7640518238502427,0.03631013282898028,0.8807017543859649,0.19346828798257662,0.8016276434240772,0.08984525799625379,0.5534461152882205,0.0486919512720548,9.5,11.280514172678478,32.5,11.280514172678478,13.6,22.055384830013736,100.4,22.055384830013736,0.0,0.0,0.0,0.0,0.3049248933792114,0.008548393857339912,0.11275968551635743,0.001353481695574114,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
baseline,9,6,10,0.7346153846153847,0.02051282051282052,0.7684001322790055,0.048062250331912346,0.9289473684210525,0.10566079864630759,0.8343795751472121,0.026917039067022936,0.5680451127819548,0.07540861526317269,8.7,10.53612832116238,33.3,10.53612832116238,8.1,12.045331045679067,105.9,12.045331045679069,0.0,0.0,0.0,0.0,0.3110459804534912,0.0009015329786458524,0.1133347511291504,0.000715155524545064,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
baseline,10,1,10,0.7147435897435898,0.04016014130173611,0.7519132898185095,0.03681828037173374,0.9263157894736842,0.13920585561317456,0.820715062749344,0.05390327249931233,0.5333959899749373,0.05042131430755901,5.9,9.914131328563284,36.1,9.914131328563284,8.4,15.869467539901898,105.6,15.869467539901898,0.0,0.0,0.0,0.0,0.30555195808410646,0.008539359380072041,0.11298458576202393,0.0012396239913479113,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
baseline,10,2,10,0.7307692307692307,0.02564102564102564,0.7569481142200751,0.03287939099222664,0.9394736842105263,0.08625532756171828,0.8347483203859298,0.024220144366812826,0.5518796992481203,0.06218418364442256,6.9,8.336066218546971,35.1,8.336066218546971,6.9,9.833107342035884,107.1,9.833107342035884,0.0,0.0,0.0,0.0,0.3072530508041382,0.006706227483400044,0.1125819206237793,0.0013593733586553722,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
baseline,10,3,10,0.7243589743589742,0.04881905837092248,0.7445696073147053,0.02209908989742882,0.956140350877193,0.1286815496202965,0.8307004194593182,0.05504242766645144,0.5256892230576441,0.034824919890545064,4.0,7.681145747868608,38.0,7.681145747868608,5.0,14.669696656713798,109.0,14.669696656713798,0.0,0.0,0.0,0.0,0.3066633939743042,0.0083615576232215,0.11418323516845703,0.004294905689141778,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
baseline,10,4,10,0.7416666666666667,0.018142271407801162,0.7570337580308254,0.029268971310978546,0.9578947368421054,0.048333253733178635,0.8441307587366786,0.009958205491507506,0.5563283208020049,0.061121834891556336,6.5,6.946221994724902,35.5,6.946221994724902,4.8,5.509990925582364,109.2,5.509990925582365,0.0,0.0,0.0,0.0,0.3039607763290405,0.008664160244122152,0.11108527183532715,0.0009198829498539727,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
baseline,10,5,10,0.7294871794871794,0.061001934632668287,0.7763326757363345,0.03790429450917307,0.9,0.1546548694835399,0.8220953046159089,0.07394948617509396,0.5833333333333334,0.057288869426879496,11.2,9.91766101457395,30.8,9.91766101457395,11.4,17.63065512112355,102.6,17.63065512112355,0.0,0.0,0.0,0.0,0.3010913133621216,0.008782453491070912,0.11130766868591309,0.001176320350069176,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
baseline,10,6,10,0.7416666666666667,0.026592908349604545,0.7461338907525843,0.028415655227976868,0.9842105263157894,0.034378803407483206,0.8478839996592283,0.014185728987756512,0.5337719298245613,0.06162716288583105,3.5,6.168468205316454,38.5,6.168468205316454,1.8,3.919183588453085,112.2,3.919183588453085,0.0,0.0,0.0,0.0,0.3030576229095459,0.007699257088543955,0.11146650314331055,0.0008588395796872854,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
cgan,1,1,10,0.7141025641025641,0.03837597319768145,0.791115708593356,0.05196011704729357,0.8491228070175438,0.14708619592086444,0.8070966783393706,0.05125181446223704,0.5983709273182957,0.0731383116470016,14.6,11.934822998268555,27.4,11.934822998268555,17.2,16.767826334978544,96.8,16.767826334978544,5.3576014041900635,0.0,0.0,0.0,0.30587518215179443,0.013693876430883567,0.11246857643127442,0.0013788864605579281,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
cgan,1,2,10,0.5801282051282051,0.14811021936675353,0.8597609448021363,0.04183707399917281,0.5236842105263159,0.2666738803271769,0.6029049846464771,0.21576872007885592,0.6285087719298245,0.05374789560936695,30.8,7.833262411026456,11.2,7.833262411026456,54.3,30.400822357298168,59.7,30.400822357298168,5.3576014041900635,0.0,0.004186868667602539,0.0,0.34484281539916994,0.04579709703562759,0.11054353713989258,0.007983390750952168,0.26979472140762456,5.551115123125783e-17,37.0,0.0,99.0,0.0,136.0,0.0,682.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
cgan,1,3,10,0.5224358974358975,0.15964627442836243,0.873171515153057,0.0658361862780798,0.4175438596491229,0.28231989740198515,0.5006918940671172,0.2700289166961954,0.6123433583959901,0.06151596397711547,33.9,7.879720807236764,8.1,7.8797208072367635,66.4,32.18446830382631,47.6,32.18446830382631,5.3576014041900635,0.0,0.004332542419433594,0.0,0.418610143661499,0.03829386522253374,0.1123654842376709,0.005262189212342971,0.2698412698412698,0.0,74.0,0.0,199.0,0.0,273.0,0.0,819.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
cgan,1,4,10,0.47628205128205137,0.1448221494241802,0.8732056922759279,0.07045338237208038,0.34649122807017546,0.24873487215638737,0.44094630661019096,0.24625006044051226,0.587531328320802,0.06365621848093886,34.8,6.615134163416491,7.2,6.615134163416491,74.5,28.355775425828156,39.5,28.355775425828156,5.3576014041900635,0.0,0.004691362380981445,0.0,0.5153443813323975,0.017703490359059628,0.11824862957000733,0.0017314573048573707,0.26882845188284515,5.551115123125783e-17,110.0,0.0,300.0,0.0,410.0,0.0,956.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
cgan,1,5,10,0.4788461538461538,0.1671110938439847,0.8772128743095207,0.08250724271577518,0.35526315789473684,0.3075496641799686,0.4272650481894048,0.27061216273436456,0.5847744360902256,0.05779513967768617,34.2,9.682974749528164,7.8,9.682974749528164,73.5,35.06066171651642,40.5,35.06066171651642,5.3576014041900635,0.0,0.005269527435302734,0.0,0.6354363918304443,0.007988479547667397,0.12241003513336182,0.0019036790131287545,0.2692307692307692,0.0,147.0,0.0,399.0,0.0,546.0,0.0,1092.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
cgan,1,6,10,0.3910256410256411,0.10595360775074045,0.8981816653570547,0.06367550660899905,0.187719298245614,0.16041842793819128,0.28121037240047186,0.20285917591859234,0.5652882205513785,0.061308043020218646,39.6,2.416609194718914,2.4,2.416609194718914,92.6,18.287700784953802,21.4,18.287700784953806,5.3576014041900635,0.0,0.006482601165771484,0.0,0.7951601505279541,0.0016242973642932165,0.12295501232147217,0.0005329751540918434,0.26886446886446885,0.0,220.0,0.0,599.0,0.0,819.0,0.0,1365.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
cgan,2,1,10,0.7173076923076923,0.0348107025189371,0.774996324452837,0.041990486022551544,0.8798245614035087,0.1259650344523671,0.8160905126867819,0.04127999023489025,0.5780075187969924,0.07059056969575715,11.6,10.697663296253065,30.4,10.697663296253065,13.7,14.360013927569847,100.3,14.360013927569849,5.355651378631592,0.0,0.0,0.0,0.2970350027084351,0.009366774961006543,0.11116089820861816,0.0011790420402051425,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
cgan,2,2,10,0.7064102564102563,0.1034735321742619,0.7786769471671947,0.05988452372079183,0.8719298245614034,0.2410350104644996,0.7899499188632138,0.14781833499386518,0.5645363408521302,0.058917236514775095,10.8,12.843675486401859,31.2,12.843675486401859,14.6,27.477991192952953,99.4,27.477991192952953,5.355651378631592,0.0,0.004109621047973633,0.0,0.3744269847869873,0.0008440599057816688,0.11423332691192627,0.00038608683535222484,0.26979472140762456,5.551115123125783e-17,37.0,0.0,99.0,0.0,136.0,0.0,682.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
cgan,2,3,10,0.5692307692307692,0.16678496787640426,0.8657382064542658,0.062201341620177396,0.5140350877192983,0.3110561442890483,0.5745784154149558,0.25536035977222155,0.6165413533834587,0.06012426333782037,30.2,10.428806259586953,11.8,10.428806259586953,55.4,35.4604004489515,58.6,35.4604004489515,5.355651378631592,0.0,0.004212617874145508,0.0,0.44744873046875,0.0011305179320987367,0.11785948276519775,0.0015302631203964695,0.2698412698412698,0.0,74.0,0.0,199.0,0.0,273.0,0.0,819.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
cgan,2,4,10,0.6051282051282051,0.16100338732394123,0.8291732964914529,0.058336034535869934,0.6096491228070176,0.3257977873080714,0.6327454560275644,0.258435185988997,0.6012531328320803,0.06504121565531558,24.9,13.692698784388707,17.1,13.692698784388707,44.5,37.14094775312014,69.5,37.14094775312014,5.355651378631592,0.0,0.004614830017089844,0.0,0.5217274188995361,0.001059002974820794,0.11909563541412353,0.001096878497445162,0.26882845188284515,5.551115123125783e-17,110.0,0.0,300.0,0.0,410.0,0.0,956.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
cgan,2,5,10,0.45961538461538465,0.19563468249286176,0.7738140451600124,0.2767383931489251,0.33771929824561403,0.36265856849630035,0.3726152805017799,0.3343105635185887,0.5640977443609023,0.06793381487519645,33.2,11.745637488020817,8.8,11.745637488020819,75.5,41.34307680857824,38.5,41.34307680857824,5.355651378631592,0.0,0.0051004886627197266,0.0,0.6353284358978272,0.0027635567388521166,0.1208714485168457,0.0015010541099024822,0.2692307692307692,0.0,147.0,0.0,399.0,0.0,546.0,0.0,1092.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
cgan,2,6,10,0.40705128205128205,0.15752153563254195,0.8962467815408992,0.10105616963146544,0.22105263157894733,0.25750657027240387,0.292556857979926,0.25719365658725307,0.5664786967418547,0.07507324685441451,38.3,5.3113086899558,3.7,5.3113086899558,88.8,29.355749011054037,25.2,29.355749011054037,5.355651378631592,0.0,0.006347179412841797,0.0,0.7979823589324951,0.007144450275870716,0.12359635829925537,0.0009613809221652673,0.26886446886446885,0.0,220.0,0.0,599.0,0.0,819.0,0.0,1365.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
cgan,3,1,10,0.7371794871794872,0.03330866937632456,0.7631464093909736,0.050543693652400426,0.9482456140350877,0.12125904090639564,0.83698893366191,0.04232742801045501,0.5562656641604009,0.0658460193802705,6.9,10.153324578678651,35.1,10.153324578678651,5.9,13.823530663329105,108.1,13.823530663329105,5.3652801513671875,0.0,0.0,0.0,0.3033629894256592,0.0071294424866463766,0.11186759471893311,0.0010724744337050711,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
cgan,3,2,10,0.7121794871794872,0.0716946415745713,0.7523893557885319,0.034551409665854356,0.9219298245614034,0.18468818605844792,0.8126347944093633,0.09493853711064806,0.5323934837092732,0.03742972678679171,6.0,10.295630140987,36.0,10.295630140987,8.9,21.05445321066306,105.1,21.05445321066306,5.3652801513671875,0.0,0.004117250442504883,0.0,0.38030209541320803,0.0015783591613676255,0.11562840938568116,0.0010835253910837076,0.26979472140762456,5.551115123125783e-17,37.0,0.0,99.0,0.0,136.0,0.0,682.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
cgan,3,3,10,0.6673076923076924,0.14842062453815902,0.7687469447054502,0.05433027430185649,0.8219298245614036,0.3309715498657856,0.7322624378899442,0.2355260455561174,0.5347744360902256,0.03697193167302531,10.4,15.06784656146989,31.6,15.067846561469889,20.3,37.73075668469956,93.7,37.73075668469956,5.3652801513671875,0.0,0.004209995269775391,0.0,0.4519479513168335,0.007135848844818061,0.11744358539581298,0.0011887778463309639,0.2698412698412698,0.0,74.0,0.0,199.0,0.0,273.0,0.0,819.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
cgan,3,4,10,0.5955128205128206,0.1273513236359213,0.8402144552438896,0.03996119245999556,0.5657894736842105,0.24345068572592837,0.6362523117790762,0.1970244567872707,0.6209899749373434,0.04663729595653137,28.4,8.82269800004511,13.6,8.822698000045111,49.5,27.753378172755834,64.5,27.753378172755834,5.3652801513671875,0.0,0.004667043685913086,0.0,0.5322320222854614,0.0011134392924026998,0.11980822086334228,0.000571397375415623,0.26882845188284515,5.551115123125783e-17,110.0,0.0,300.0,0.0,410.0,0.0,956.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
cgan,3,5,10,0.6705128205128205,0.11417456673742118,0.8291831289549195,0.06169950023763955,0.7228070175438597,0.2512878494006158,0.7347715954452558,0.16019181303133867,0.6256892230576441,0.07608601118955322,22.2,13.489254983133797,19.8,13.489254983133797,31.6,28.646814831670206,82.4,28.646814831670206,5.3652801513671875,0.0,0.005036354064941406,0.0,0.6442505121231079,0.011025385073112721,0.12241795063018798,0.000989874613503035,0.2692307692307692,0.0,147.0,0.0,399.0,0.0,546.0,0.0,1092.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
cgan,3,6,10,0.6871794871794872,0.13855054119520152,0.8501507078917537,0.06971240911819017,0.7298245614035087,0.2740382325672592,0.7351793355384272,0.2148833682493172,0.6506265664160401,0.06726312315552126,24.0,11.730302638892145,18.0,11.730302638892145,30.8,31.24035851266755,83.2,31.24035851266755,5.3652801513671875,0.0,0.006441593170166016,0.0,0.8049381732940674,0.006491446359459202,0.12324221134185791,0.0006316989231076873,0.26886446886446885,0.0,220.0,0.0,599.0,0.0,819.0,0.0,1365.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
cgan,4,1,10,0.7423076923076923,0.026554250227189734,0.756647201029364,0.027594744757740892,0.9596491228070174,0.0606723384764582,0.8443168405661747,0.01942843508000662,0.556015037593985,0.0591023198723632,6.4,6.82934843158555,35.6,6.829348431585549,4.6,6.916646586316233,109.4,6.916646586316234,5.354473352432251,0.0,0.0,0.0,0.29345548152923584,0.008647532517979764,0.11067855358123779,0.0017428009360565622,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
cgan,4,2,10,0.6711538461538462,0.11753865451722648,0.8019214182640347,0.06213309895236178,0.7657894736842106,0.25959725655514393,0.7421342033921997,0.18122632186864057,0.5900375939849624,0.06353337114807768,17.4,13.101144988129855,24.6,13.101144988129855,26.7,29.594087247286406,87.3,29.59408724728641,5.354473352432251,0.0,0.004114389419555664,0.0,0.380216646194458,0.0008105907770304695,0.11511094570159912,0.0002932590013303562,0.26979472140762456,5.551115123125783e-17,37.0,0.0,99.0,0.0,136.0,0.0,682.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
cgan,4,3,10,0.5006410256410256,0.19167524206868955,0.7501697596613874,0.26627381168567993,0.4342105263157895,0.3890674742744753,0.45497398573232684,0.3239700405678498,0.5575814536340852,0.05469063484536748,28.6,15.383107618423528,13.4,15.383107618423528,64.5,44.35369206729018,49.5,44.35369206729018,5.354473352432251,0.0,0.004219532012939453,0.0,0.4559627532958984,0.0019741736425742057,0.11780078411102295,0.0009870112281900913,0.2698412698412698,0.0,74.0,0.0,199.0,0.0,273.0,0.0,819.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
cgan,4,4,10,0.48461538461538456,0.1729629254205066,0.8531539307739318,0.13239941562959154,0.3526315789473684,0.29738782734379404,0.42963049167069745,0.2887566973610996,0.5977443609022556,0.07561750739462708,35.4,7.914543574963751,6.6,7.914543574963751,73.8,33.90221231719252,40.2,33.90221231719252,5.354473352432251,0.0,0.004620075225830078,0.0,0.5270045757293701,0.005628423432543403,0.1198585033416748,0.0013117407325528338,0.26882845188284515,5.551115123125783e-17,110.0,0.0,300.0,0.0,410.0,0.0,956.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
cgan,4,5,10,0.4435897435897436,0.14633928856163625,0.9052355144855145,0.05736015317983078,0.2763157894736842,0.24848726692146444,0.3675072905182744,0.24138706597606308,0.5869674185463659,0.060120214869278064,37.7,5.657738063926254,4.3,5.657738063926254,82.5,28.327548429046946,31.5,28.327548429046946,5.354473352432251,0.0,0.005113840103149414,0.0,0.6352200269699096,0.002179023606866825,0.1219027042388916,0.000904740726249336,0.2692307692307692,0.0,147.0,0.0,399.0,0.0,546.0,0.0,1092.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
cgan,4,6,10,0.38974358974358975,0.06579808933516074,0.8693878079255437,0.13565560356935236,0.1850877192982456,0.10043380820578866,0.29486831277964193,0.13501592212580865,0.5651629072681703,0.03943487769040778,39.7,2.051828452868319,2.3,2.0518284528683193,92.9,11.44945413545991,21.1,11.44945413545991,5.354473352432251,0.0,0.006520509719848633,0.0,0.7947707176208496,0.0025099659333671985,0.12268593311309814,0.0008807502399595782,0.26886446886446885,0.0,220.0,0.0,599.0,0.0,819.0,0.0,1365.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
cgan,5,1,10,0.6858974358974359,0.11774648214083405,0.7960497189688056,0.06071602545353883,0.8035087719298246,0.2588596342601671,0.7576375327202134,0.18952314060095765,0.5850877192982457,0.066779047683687,15.4,13.184839779079608,26.6,13.184839779079608,22.4,29.509998305659046,91.6,29.50999830565905,5.370307922363281,0.0,0.0,0.0,0.2932060480117798,0.008636773002638733,0.1109039306640625,0.0010293536250805325,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
cgan,5,2,10,0.6884615384615385,0.11129504827800363,0.7999074904424329,0.042981660207692424,0.7859649122807019,0.24291119355273932,0.7631592695741098,0.14642225175856807,0.6048872180451129,0.05425008724074421,17.8,11.813551540497887,24.2,11.813551540497887,24.4,27.69187606501228,89.6,27.691876065012277,5.370307922363281,0.0,0.004093647003173828,0.0,0.37447073459625246,0.001769809754305741,0.11498255729675293,0.0008671483513998122,0.26979472140762456,5.551115123125783e-17,37.0,0.0,99.0,0.0,136.0,0.0,682.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
cgan,5,3,10,0.6660256410256411,0.08520819920852857,0.8189641197045698,0.052146830954473734,0.7157894736842105,0.19658519056605528,0.7439770396120788,0.10096628371950288,0.6233709273182957,0.06772568535074629,22.3,11.541663658242687,19.7,11.541663658242687,32.4,22.4107117245303,81.6,22.4107117245303,5.370307922363281,0.0,0.00417017936706543,0.0,0.446678614616394,0.0012344455838810338,0.11715872287750244,0.0007418886295867464,0.2698412698412698,0.0,74.0,0.0,199.0,0.0,273.0,0.0,819.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
cgan,5,4,10,0.5544871794871795,0.13909665590666853,0.8633795542567896,0.05752415930481128,0.49210526315789477,0.28799329059248063,0.56977569902685,0.20272445299436623,0.6079573934837093,0.04034528246212171,30.4,11.859173664298876,11.6,11.859173664298876,57.9,32.83123512754279,56.1,32.83123512754279,5.370307922363281,0.0,0.004601478576660156,0.0,0.5212563514709473,0.0024823451994307566,0.1192244052886963,0.0003440392190828696,0.26882845188284515,5.551115123125783e-17,110.0,0.0,300.0,0.0,410.0,0.0,956.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
cgan,5,5,10,0.48141025641025637,0.14500362733226185,0.8867438445977897,0.07064641186349956,0.3447368421052632,0.25378179919074667,0.43749036870184144,0.2600155459879267,0.5985588972431077,0.05776116615535181,35.8,6.867313885355759,6.2,6.867313885355759,74.7,28.93112510774512,39.3,28.93112510774512,5.370307922363281,0.0,0.0050814151763916016,0.0,0.6312637567520142,0.007435594864557361,0.12043533325195313,0.001205901409362804,0.2692307692307692,0.0,147.0,0.0,399.0,0.0,546.0,0.0,1092.0,0.0,546.0,0.0,147.0,0.0,399.0,0.0
