strategy,strategy_display_name,strategy_index,gan_run_id,generation_run_id,classifier_run_id,ratio,acc,prec,rec,f1,auc,tn,fp,fn,tp,synthetic_class0_count,synthetic_class1_count,total_synthetic_count,balanced_dataset_size,total_real_samples,real_class0_count,real_class1_count,gan_training_time_sec,synthetic_generation_time_sec,classifier_training_time_sec,classifier_eval_time_sec,gan_seed,generation_seed,classifier_seed
baseline,ResNet sem balanceamento,1,1,4,6,0.2692307692307692,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,0,0,0,546,546,147,399,0.0,0.0,0.30541038513183594,0.11311173439025879,10002025,10003028,11006030
baseline,ResNet sem balanceamento,1,1,4,7,0.2692307692307692,0.7628205128205128,0.7619047619047619,0.9824561403508771,0.8582375478927203,0.5745614035087718,7,35,2,112,0,0,0,546,546,147,399,0.0,0.0,0.30536985397338867,0.11337828636169434,10002025,10003028,11006031
baseline,ResNet sem balanceamento,1,1,4,8,0.2692307692307692,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,0,0,0,546,546,147,399,0.0,0.0,0.30464959144592285,0.1130070686340332,10002025,10003028,11006032
baseline,ResNet sem balanceamento,1,1,4,9,0.2692307692307692,0.7692307692307693,0.8,0.9122807017543859,0.8524590163934426,0.6466165413533834,16,26,10,104,0,0,0,546,546,147,399,0.0,0.0,0.30465078353881836,0.11310863494873047,10002025,10003028,11006033
baseline,ResNet sem balanceamento,1,1,4,10,0.2692307692307692,0.75,0.8,0.8771929824561403,0.8368200836820083,0.6409774436090225,17,25,14,100,0,0,0,546,546,147,399,0.0,0.0,0.3043508529663086,0.11288762092590332,10002025,10003028,11006034
baseline,ResNet sem balanceamento,1,1,5,1,0.2692307692307692,0.7243589743589743,0.7290322580645161,0.9912280701754386,0.8401486988847584,0.4956140350877193,0,42,1,113,0,0,0,546,546,147,399,0.0,0.0,0.3047676086425781,0.11313295364379883,10002025,10003029,11007025
baseline,ResNet sem balanceamento,1,1,5,2,0.2692307692307692,0.7371794871794872,0.7354838709677419,1.0,0.8475836431226765,0.5119047619047619,1,41,0,114,0,0,0,546,546,147,399,0.0,0.0,0.3048825263977051,0.11286425590515137,10002025,10003029,11007026
baseline,ResNet sem balanceamento,1,1,5,3,0.2692307692307692,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,0,0,0,546,546,147,399,0.0,0.0,0.2862663269042969,0.11139798164367676,10002025,10003029,11007027
baseline,ResNet sem balanceamento,1,1,5,4,0.2692307692307692,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,0,0,0,546,546,147,399,0.0,0.0,0.3050546646118164,0.1128087043762207,10002025,10003029,11007028
baseline,ResNet sem balanceamento,1,1,5,5,0.2692307692307692,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,0,0,0,546,546,147,399,0.0,0.0,0.3048124313354492,0.11365008354187012,10002025,10003029,11007029
baseline,ResNet sem balanceamento,1,1,5,6,0.2692307692307692,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,0,0,0,546,546,147,399,0.0,0.0,0.28489065170288086,0.11109471321105957,10002025,10003029,11007030
baseline,ResNet sem balanceamento,1,1,5,7,0.2692307692307692,0.75,0.7450980392156863,1.0,0.8539325842696629,0.5357142857142857,3,39,0,114,0,0,0,546,546,147,399,0.0,0.0,0.2862529754638672,0.11129379272460938,10002025,10003029,11007031
baseline,ResNet sem balanceamento,1,1,5,8,0.2692307692307692,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,0,0,0,546,546,147,399,0.0,0.0,0.3046145439147949,0.11297369003295898,10002025,10003029,11007032
baseline,ResNet sem balanceamento,1,1,5,9,0.2692307692307692,0.6474358974358975,0.8041237113402062,0.6842105263157895,0.7393364928909952,0.6159147869674186,23,19,36,78,0,0,0,546,546,147,399,0.0,0.0,0.2856166362762451,0.1112680435180664,10002025,10003029,11007033
baseline,ResNet sem balanceamento,1,1,5,10,0.2692307692307692,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,0,0,0,546,546,147,399,0.0,0.0,0.30474257469177246,0.1130518913269043,10002025,10003029,11007034
baseline,ResNet sem balanceamento,1,1,6,1,0.2692307692307692,0.7564102564102564,0.7567567567567568,0.9824561403508771,0.8549618320610687,0.5626566416040101,6,36,2,112,0,0,0,546,546,147,399,0.0,0.0,0.30516839027404785,0.11326956748962402,10002025,10003030,11008025
baseline,ResNet sem balanceamento,1,1,6,2,0.2692307692307692,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,0,0,0,546,546,147,399,0.0,0.0,0.30515193939208984,0.1138761043548584,10002025,10003030,11008026
baseline,ResNet sem balanceamento,1,1,6,3,0.2692307692307692,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,0,0,0,546,546,147,399,0.0,0.0,0.30455541610717773,0.11301064491271973,10002025,10003030,11008027
baseline,ResNet sem balanceamento,1,1,6,4,0.2692307692307692,0.6602564102564102,0.8080808080808081,0.7017543859649122,0.7511737089201878,0.62468671679198,23,19,34,80,0,0,0,546,546,147,399,0.0,0.0,0.290632963180542,0.11289310455322266,10002025,10003030,11008028
baseline,ResNet sem balanceamento,1,1,6,5,0.2692307692307692,0.7435897435897436,0.743421052631579,0.9912280701754386,0.849624060150376,0.531328320802005,3,39,1,113,0,0,0,546,546,147,399,0.0,0.0,0.2959747314453125,0.11122751235961914,10002025,10003030,11008029
baseline,ResNet sem balanceamento,1,1,6,6,0.2692307692307692,0.7371794871794872,0.7354838709677419,1.0,0.8475836431226765,0.5119047619047619,1,41,0,114,0,0,0,546,546,147,399,0.0,0.0,0.28759050369262695,0.11076927185058594,10002025,10003030,11008030
baseline,ResNet sem balanceamento,1,1,6,7,0.2692307692307692,0.6923076923076923,0.851063829787234,0.7017543859649122,0.7692307692307693,0.6842105263157895,28,14,34,80,0,0,0,546,546,147,399,0.0,0.0,0.2863311767578125,0.11093282699584961,10002025,10003030,11008031
baseline,ResNet sem balanceamento,1,1,6,8,0.2692307692307692,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,0,0,0,546,546,147,399,0.0,0.0,0.28571009635925293,0.11133623123168945,10002025,10003030,11008032
baseline,ResNet sem balanceamento,1,1,6,9,0.2692307692307692,0.7435897435897436,0.7402597402597403,1.0,0.8507462686567164,0.5238095238095238,2,40,0,114,0,0,0,546,546,147,399,0.0,0.0,0.28694701194763184,0.11163663864135742,10002025,10003030,11008033
baseline,ResNet sem balanceamento,1,1,6,10,0.2692307692307692,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,0,0,0,546,546,147,399,0.0,0.0,0.3061830997467041,0.11294341087341309,10002025,10003030,11008034
baseline,ResNet sem balanceamento,1,2,1,1,0.2692307692307692,0.7628205128205128,0.8130081300813008,0.8771929824561403,0.8438818565400844,0.6647869674185464,19,23,14,100,0,0,0,546,546,147,399,0.0,0.0,0.3060164451599121,0.11313247680664062,10002026,10004025,12003025
baseline,ResNet sem balanceamento,1,2,1,2,0.2692307692307692,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,0,0,0,546,546,147,399,0.0,0.0,0.2872488498687744,0.11127328872680664,10002026,10004025,12003026
baseline,ResNet sem balanceamento,1,2,1,3,0.2692307692307692,0.75,0.7516778523489933,0.9824561403508771,0.8517110266159695,0.5507518796992481,5,37,2,112,0,0,0,546,546,147,399,0.0,0.0,0.3056759834289551,0.11283397674560547,10002026,10004025,12003027
baseline,ResNet sem balanceamento,1,2,1,4,0.2692307692307692,0.7371794871794872,0.7354838709677419,1.0,0.8475836431226765,0.5119047619047619,1,41,0,114,0,0,0,546,546,147,399,0.0,0.0,0.3052492141723633,0.11397719383239746,10002026,10004025,12003028
baseline,ResNet sem balanceamento,1,2,1,5,0.2692307692307692,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,0,0,0,546,546,147,399,0.0,0.0,0.305340051651001,0.11321234703063965,10002026,10004025,12003029
baseline,ResNet sem balanceamento,1,2,1,6,0.2692307692307692,0.5961538461538461,0.8493150684931506,0.543859649122807,0.6631016042780749,0.6409774436090225,31,11,52,62,0,0,0,546,546,147,399,0.0,0.0,0.285599946975708,0.11114358901977539,10002026,10004025,12003030
baseline,ResNet sem balanceamento,1,2,1,7,0.2692307692307692,0.7307692307692307,0.7337662337662337,0.9912280701754386,0.8432835820895522,0.5075187969924811,1,41,1,113,0,0,0,546,546,147,399,0.0,0.0,0.30566978454589844,0.1129140853881836,10002026,10004025,12003031
baseline,ResNet sem balanceamento,1,2,1,8,0.2692307692307692,0.7371794871794872,0.7449664429530202,0.9736842105263158,0.844106463878327,0.5344611528822055,4,38,3,111,0,0,0,546,546,147,399,0.0,0.0,0.2857694625854492,0.11094903945922852,10002026,10004025,12003032
baseline,ResNet sem balanceamento,1,2,1,9,0.2692307692307692,0.7371794871794872,0.7354838709677419,1.0,0.8475836431226765,0.5119047619047619,1,41,0,114,0,0,0,546,546,147,399,0.0,0.0,0.3042113780975342,0.11361074447631836,10002026,10004025,12003033
baseline,ResNet sem balanceamento,1,2,1,10,0.2692307692307692,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,0,0,0,546,546,147,399,0.0,0.0,0.3044106960296631,0.11281251907348633,10002026,10004025,12003034
baseline,ResNet sem balanceamento,1,2,2,1,0.2692307692307692,0.7307692307692307,0.7337662337662337,0.9912280701754386,0.8432835820895522,0.5075187969924811,1,41,1,113,0,0,0,546,546,147,399,0.0,0.0,0.28708744049072266,0.11134910583496094,10002026,10004026,12004025
baseline,ResNet sem balanceamento,1,2,2,2,0.2692307692307692,0.7243589743589743,0.7482517482517482,0.9385964912280702,0.8326848249027238,0.5407268170426066,6,36,7,107,0,0,0,546,546,147,399,0.0,0.0,0.2854890823364258,0.11118197441101074,10002026,10004026,12004026
baseline,ResNet sem balanceamento,1,2,2,3,0.2692307692307692,0.7371794871794872,0.7354838709677419,1.0,0.8475836431226765,0.5119047619047619,1,41,0,114,0,0,0,546,546,147,399,0.0,0.0,0.28731465339660645,0.11143827438354492,10002026,10004026,12004027
baseline,ResNet sem balanceamento,1,2,2,4,0.2692307692307692,0.7564102564102564,0.7567567567567568,0.9824561403508771,0.8549618320610687,0.5626566416040101,6,36,2,112,0,0,0,546,546,147,399,0.0,0.0,0.305222749710083,0.11334347724914551,10002026,10004026,12004028
baseline,ResNet sem balanceamento,1,2,2,5,0.2692307692307692,0.7243589743589743,0.7320261437908496,0.9824561403508771,0.8389513108614233,0.5031328320802005,1,41,2,112,0,0,0,546,546,147,399,0.0,0.0,0.28702688217163086,0.11119794845581055,10002026,10004026,12004029
baseline,ResNet sem balanceamento,1,2,2,6,0.2692307692307692,0.75,0.7516778523489933,0.9824561403508771,0.8517110266159695,0.5507518796992481,5,37,2,112,0,0,0,546,546,147,399,0.0,0.0,0.28482532501220703,0.1109933853149414,10002026,10004026,12004030
baseline,ResNet sem balanceamento,1,2,2,7,0.2692307692307692,0.7435897435897436,0.7402597402597403,1.0,0.8507462686567164,0.5238095238095238,2,40,0,114,0,0,0,546,546,147,399,0.0,0.0,0.28505969047546387,0.11140871047973633,10002026,10004026,12004031
baseline,ResNet sem balanceamento,1,2,2,8,0.2692307692307692,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,0,0,0,546,546,147,399,0.0,0.0,0.28610682487487793,0.11094999313354492,10002026,10004026,12004032
baseline,ResNet sem balanceamento,1,2,2,9,0.2692307692307692,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,0,0,0,546,546,147,399,0.0,0.0,0.28479528427124023,0.1113138198852539,10002026,10004026,12004033
baseline,ResNet sem balanceamento,1,2,2,10,0.2692307692307692,0.7435897435897436,0.7402597402597403,1.0,0.8507462686567164,0.5238095238095238,2,40,0,114,0,0,0,546,546,147,399,0.0,0.0,0.3057122230529785,0.11352038383483887,10002026,10004026,12004034
baseline,ResNet sem balanceamento,1,2,3,1,0.2692307692307692,0.7371794871794872,0.7829457364341085,0.8859649122807017,0.831275720164609,0.6096491228070176,14,28,13,101,0,0,0,546,546,147,399,0.0,0.0,0.2846641540527344,0.11128449440002441,10002026,10004027,12005025
baseline,ResNet sem balanceamento,1,2,3,2,0.2692307692307692,0.7564102564102564,0.7533333333333333,0.9912280701754386,0.8560606060606061,0.5551378446115288,5,37,1,113,0,0,0,546,546,147,399,0.0,0.0,0.30468201637268066,0.11327052116394043,10002026,10004027,12005026
baseline,ResNet sem balanceamento,1,2,3,3,0.2692307692307692,0.7948717948717948,0.8306451612903226,0.9035087719298246,0.865546218487395,0.7017543859649122,21,21,11,103,0,0,0,546,546,147,399,0.0,0.0,0.3053126335144043,0.11314868927001953,10002026,10004027,12005027
baseline,ResNet sem balanceamento,1,2,3,4,0.2692307692307692,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,0,0,0,546,546,147,399,0.0,0.0,0.3051319122314453,0.11237549781799316,10002026,10004027,12005028
baseline,ResNet sem balanceamento,1,2,3,5,0.2692307692307692,0.75,0.7483443708609272,0.9912280701754386,0.8528301886792453,0.543233082706767,4,38,1,113,0,0,0,546,546,147,399,0.0,0.0,0.3063485622406006,0.11252808570861816,10002026,10004027,12005029
baseline,ResNet sem balanceamento,1,2,3,6,0.2692307692307692,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,0,0,0,546,546,147,399,0.0,0.0,0.3067901134490967,0.11234807968139648,10002026,10004027,12005030
baseline,ResNet sem balanceamento,1,2,3,7,0.2692307692307692,0.6858974358974359,0.8155339805825242,0.7368421052631579,0.7741935483870968,0.6422305764411028,23,19,30,84,0,0,0,546,546,147,399,0.0,0.0,0.30678343772888184,0.11250042915344238,10002026,10004027,12005031
baseline,ResNet sem balanceamento,1,2,3,8,0.2692307692307692,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,0,0,0,546,546,147,399,0.0,0.0,0.2909219264984131,0.11063313484191895,10002026,10004027,12005032
baseline,ResNet sem balanceamento,1,2,3,9,0.2692307692307692,0.7435897435897436,0.7402597402597403,1.0,0.8507462686567164,0.5238095238095238,2,40,0,114,0,0,0,546,546,147,399,0.0,0.0,0.2887394428253174,0.1106114387512207,10002026,10004027,12005033
baseline,ResNet sem balanceamento,1,2,3,10,0.2692307692307692,0.7435897435897436,0.7466666666666667,0.9824561403508771,0.8484848484848485,0.5388471177944862,4,38,2,112,0,0,0,546,546,147,399,0.0,0.0,0.2881646156311035,0.11065793037414551,10002026,10004027,12005034
baseline,ResNet sem balanceamento,1,2,4,1,0.2692307692307692,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,0,0,0,546,546,147,399,0.0,0.0,0.28710198402404785,0.11119651794433594,10002026,10004028,12006025
baseline,ResNet sem balanceamento,1,2,4,2,0.2692307692307692,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,0,0,0,546,546,147,399,0.0,0.0,0.2845938205718994,0.11088061332702637,10002026,10004028,12006026
baseline,ResNet sem balanceamento,1,2,4,3,0.2692307692307692,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,0,0,0,546,546,147,399,0.0,0.0,0.2852311134338379,0.11104416847229004,10002026,10004028,12006027
baseline,ResNet sem balanceamento,1,2,4,4,0.2692307692307692,0.75,0.7483443708609272,0.9912280701754386,0.8528301886792453,0.543233082706767,4,38,1,113,0,0,0,546,546,147,399,0.0,0.0,0.28635525703430176,0.11097359657287598,10002026,10004028,12006028
baseline,ResNet sem balanceamento,1,2,4,5,0.2692307692307692,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,0,0,0,546,546,147,399,0.0,0.0,0.30507326126098633,0.11231780052185059,10002026,10004028,12006029
baseline,ResNet sem balanceamento,1,2,4,6,0.2692307692307692,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,0,0,0,546,546,147,399,0.0,0.0,0.309978723526001,0.11493420600891113,10002026,10004028,12006030
baseline,ResNet sem balanceamento,1,2,4,7,0.2692307692307692,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,0,0,0,546,546,147,399,0.0,0.0,0.30544519424438477,0.11315178871154785,10002026,10004028,12006031
baseline,ResNet sem balanceamento,1,2,4,8,0.2692307692307692,0.7371794871794872,0.7354838709677419,1.0,0.8475836431226765,0.5119047619047619,1,41,0,114,0,0,0,546,546,147,399,0.0,0.0,0.2871212959289551,0.1109921932220459,10002026,10004028,12006032
baseline,ResNet sem balanceamento,1,2,4,9,0.2692307692307692,0.75,0.8151260504201681,0.8508771929824561,0.8326180257510729,0.6635338345864661,20,22,17,97,0,0,0,546,546,147,399,0.0,0.0,0.30513668060302734,0.11320805549621582,10002026,10004028,12006033
baseline,ResNet sem balanceamento,1,2,4,10,0.2692307692307692,0.75,0.8048780487804879,0.868421052631579,0.8354430379746836,0.6484962406015038,18,24,15,99,0,0,0,546,546,147,399,0.0,0.0,0.28748631477355957,0.11123919486999512,10002026,10004028,12006034
baseline,ResNet sem balanceamento,1,2,5,1,0.2692307692307692,0.75,0.7551020408163265,0.9736842105263158,0.8505747126436781,0.5582706766917294,6,36,3,111,0,0,0,546,546,147,399,0.0,0.0,0.305239200592041,0.11309194564819336,10002026,10004029,12007025
baseline,ResNet sem balanceamento,1,2,5,2,0.2692307692307692,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,0,0,0,546,546,147,399,0.0,0.0,0.3052186965942383,0.11310124397277832,10002026,10004029,12007026
baseline,ResNet sem balanceamento,1,2,5,3,0.2692307692307692,0.7371794871794872,0.7354838709677419,1.0,0.8475836431226765,0.5119047619047619,1,41,0,114,0,0,0,546,546,147,399,0.0,0.0,0.2877004146575928,0.11111164093017578,10002026,10004029,12007027
baseline,ResNet sem balanceamento,1,2,5,4,0.2692307692307692,0.7243589743589743,0.7290322580645161,0.9912280701754386,0.8401486988847584,0.4956140350877193,0,42,1,113,0,0,0,546,546,147,399,0.0,0.0,0.28900861740112305,0.11050057411193848,10002026,10004029,12007028
baseline,ResNet sem balanceamento,1,2,5,5,0.2692307692307692,0.7243589743589743,0.7290322580645161,0.9912280701754386,0.8401486988847584,0.4956140350877193,0,42,1,113,0,0,0,546,546,147,399,0.0,0.0,0.28768038749694824,0.1117708683013916,10002026,10004029,12007029
baseline,ResNet sem balanceamento,1,2,5,6,0.2692307692307692,0.7307692307692307,0.7337662337662337,0.9912280701754386,0.8432835820895522,0.5075187969924811,1,41,1,113,0,0,0,546,546,147,399,0.0,0.0,0.3055140972137451,0.11310672760009766,10002026,10004029,12007030
baseline,ResNet sem balanceamento,1,2,5,7,0.2692307692307692,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,0,0,0,546,546,147,399,0.0,0.0,0.3048715591430664,0.11338591575622559,10002026,10004029,12007031
baseline,ResNet sem balanceamento,1,2,5,8,0.2692307692307692,0.7435897435897436,0.8032786885245902,0.8596491228070176,0.8305084745762712,0.6441102756892231,18,24,16,98,0,0,0,546,546,147,399,0.0,0.0,0.28740525245666504,0.11154913902282715,10002026,10004029,12007032
baseline,ResNet sem balanceamento,1,2,5,9,0.2692307692307692,0.7692307692307693,0.7635135135135135,0.9912280701754386,0.8625954198473282,0.5789473684210527,7,35,1,113,0,0,0,546,546,147,399,0.0,0.0,0.2875478267669678,0.11143183708190918,10002026,10004029,12007033
baseline,ResNet sem balanceamento,1,2,5,10,0.2692307692307692,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,0,0,0,546,546,147,399,0.0,0.0,0.30541563034057617,0.11315226554870605,10002026,10004029,12007034
baseline,ResNet sem balanceamento,1,2,6,1,0.2692307692307692,0.4423076923076923,0.9655172413793104,0.24561403508771928,0.3916083916083916,0.6109022556390976,41,1,86,28,0,0,0,546,546,147,399,0.0,0.0,0.2862660884857178,0.11417627334594727,10002026,10004030,12008025
baseline,ResNet sem balanceamento,1,2,6,2,0.2692307692307692,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,0,0,0,546,546,147,399,0.0,0.0,0.3049285411834717,0.11338114738464355,10002026,10004030,12008026
baseline,ResNet sem balanceamento,1,2,6,3,0.2692307692307692,0.7243589743589743,0.7290322580645161,0.9912280701754386,0.8401486988847584,0.4956140350877193,0,42,1,113,0,0,0,546,546,147,399,0.0,0.0,0.2888975143432617,0.11070513725280762,10002026,10004030,12008027
baseline,ResNet sem balanceamento,1,2,6,4,0.2692307692307692,0.6794871794871795,0.8404255319148937,0.6929824561403509,0.7596153846153846,0.6679197994987469,27,15,35,79,0,0,0,546,546,147,399,0.0,0.0,0.28893494606018066,0.11115002632141113,10002026,10004030,12008028
baseline,ResNet sem balanceamento,1,2,6,5,0.2692307692307692,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,0,0,0,546,546,147,399,0.0,0.0,0.28799915313720703,0.11107730865478516,10002026,10004030,12008029
baseline,ResNet sem balanceamento,1,2,6,6,0.2692307692307692,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,0,0,0,546,546,147,399,0.0,0.0,0.28750109672546387,0.11103391647338867,10002026,10004030,12008030
baseline,ResNet sem balanceamento,1,2,6,7,0.2692307692307692,0.7307692307692307,0.7337662337662337,0.9912280701754386,0.8432835820895522,0.5075187969924811,1,41,1,113,0,0,0,546,546,147,399,0.0,0.0,0.30550265312194824,0.11328530311584473,10002026,10004030,12008031
baseline,ResNet sem balanceamento,1,2,6,8,0.2692307692307692,0.6666666666666666,0.8444444444444444,0.6666666666666666,0.7450980392156863,0.6666666666666667,28,14,38,76,0,0,0,546,546,147,399,0.0,0.0,0.305203914642334,0.1128396987915039,10002026,10004030,12008032
baseline,ResNet sem balanceamento,1,2,6,9,0.2692307692307692,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,0,0,0,546,546,147,399,0.0,0.0,0.3052828311920166,0.11327409744262695,10002026,10004030,12008033
baseline,ResNet sem balanceamento,1,2,6,10,0.2692307692307692,0.7692307692307693,0.7671232876712328,0.9824561403508771,0.8615384615384616,0.5864661654135338,8,34,2,112,0,0,0,546,546,147,399,0.0,0.0,0.28609228134155273,0.11123514175415039,10002026,10004030,12008034
baseline,ResNet sem balanceamento,1,3,1,1,0.2692307692307692,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,0,0,0,546,546,147,399,0.0,0.0,0.2875344753265381,0.11129236221313477,10002027,10005025,13003025
baseline,ResNet sem balanceamento,1,3,1,2,0.2692307692307692,0.7243589743589743,0.7290322580645161,0.9912280701754386,0.8401486988847584,0.4956140350877193,0,42,1,113,0,0,0,546,546,147,399,0.0,0.0,0.28568243980407715,0.11132264137268066,10002027,10005025,13003026
baseline,ResNet sem balanceamento,1,3,1,3,0.2692307692307692,0.7371794871794872,0.7354838709677419,1.0,0.8475836431226765,0.5119047619047619,1,41,0,114,0,0,0,546,546,147,399,0.0,0.0,0.286013126373291,0.11128926277160645,10002027,10005025,13003027
baseline,ResNet sem balanceamento,1,3,1,4,0.2692307692307692,0.7692307692307693,0.7954545454545454,0.9210526315789473,0.8536585365853658,0.6390977443609023,15,27,9,105,0,0,0,546,546,147,399,0.0,0.0,0.286332368850708,0.11108279228210449,10002027,10005025,13003028
baseline,ResNet sem balanceamento,1,3,1,5,0.2692307692307692,0.7435897435897436,0.7402597402597403,1.0,0.8507462686567164,0.5238095238095238,2,40,0,114,0,0,0,546,546,147,399,0.0,0.0,0.2890455722808838,0.1130211353302002,10002027,10005025,13003029
baseline,ResNet sem balanceamento,1,3,1,6,0.2692307692307692,0.7243589743589743,0.7290322580645161,0.9912280701754386,0.8401486988847584,0.4956140350877193,0,42,1,113,0,0,0,546,546,147,399,0.0,0.0,0.28580164909362793,0.11069226264953613,10002027,10005025,13003030
baseline,ResNet sem balanceamento,1,3,1,7,0.2692307692307692,0.7692307692307693,0.7635135135135135,0.9912280701754386,0.8625954198473282,0.5789473684210527,7,35,1,113,0,0,0,546,546,147,399,0.0,0.0,0.2875533103942871,0.11132502555847168,10002027,10005025,13003031
baseline,ResNet sem balanceamento,1,3,1,8,0.2692307692307692,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,0,0,0,546,546,147,399,0.0,0.0,0.28664445877075195,0.11123013496398926,10002027,10005025,13003032
baseline,ResNet sem balanceamento,1,3,1,9,0.2692307692307692,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,0,0,0,546,546,147,399,0.0,0.0,0.2862076759338379,0.11111640930175781,10002027,10005025,13003033
baseline,ResNet sem balanceamento,1,3,1,10,0.2692307692307692,0.782051282051282,0.8125,0.9122807017543859,0.859504132231405,0.6704260651629073,18,24,10,104,0,0,0,546,546,147,399,0.0,0.0,0.305095911026001,0.11282038688659668,10002027,10005025,13003034
baseline,ResNet sem balanceamento,1,3,2,1,0.2692307692307692,0.7307692307692307,0.7727272727272727,0.8947368421052632,0.8292682926829268,0.5902255639097744,12,30,12,102,0,0,0,546,546,147,399,0.0,0.0,0.3052945137023926,0.11186671257019043,10002027,10005026,13004025
baseline,ResNet sem balanceamento,1,3,2,2,0.2692307692307692,0.75,0.7483443708609272,0.9912280701754386,0.8528301886792453,0.543233082706767,4,38,1,113,0,0,0,546,546,147,399,0.0,0.0,0.2871062755584717,0.11086058616638184,10002027,10005026,13004026
baseline,ResNet sem balanceamento,1,3,2,3,0.2692307692307692,0.7628205128205128,0.7769784172661871,0.9473684210526315,0.8537549407114624,0.6046365914786966,11,31,6,108,0,0,0,546,546,147,399,0.0,0.0,0.286043643951416,0.1109006404876709,10002027,10005026,13004027
baseline,ResNet sem balanceamento,1,3,2,4,0.2692307692307692,0.7564102564102564,0.7676056338028169,0.956140350877193,0.8515625,0.5852130325814536,9,33,5,109,0,0,0,546,546,147,399,0.0,0.0,0.28681159019470215,0.11086273193359375,10002027,10005026,13004028
baseline,ResNet sem balanceamento,1,3,2,5,0.2692307692307692,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,0,0,0,546,546,147,399,0.0,0.0,0.28635668754577637,0.11107206344604492,10002027,10005026,13004029
baseline,ResNet sem balanceamento,1,3,2,6,0.2692307692307692,0.7371794871794872,0.7703703703703704,0.9122807017543859,0.8353413654618473,0.5870927318295739,11,31,10,104,0,0,0,546,546,147,399,0.0,0.0,0.2862975597381592,0.11111307144165039,10002027,10005026,13004030
baseline,ResNet sem balanceamento,1,3,2,7,0.2692307692307692,0.7243589743589743,0.7290322580645161,0.9912280701754386,0.8401486988847584,0.4956140350877193,0,42,1,113,0,0,0,546,546,147,399,0.0,0.0,0.28768348693847656,0.11145544052124023,10002027,10005026,13004031
baseline,ResNet sem balanceamento,1,3,2,8,0.2692307692307692,0.7307692307692307,0.7307692307692307,1.0,0.8444444444444444,0.5,0,42,0,114,0,0,0,546,546,147,399,0.0,0.0,0.2863631248474121,0.11117959022521973,10002027,10005026,13004032
